atr14,body_fraction,candles_held,close_timestamp_ms,direction,entry_fee,entry_slippage,entry_slippage_bps,entry_spread_bps,entry_timestamp_ms,entry_type,equity_after,equity_before,escape_close,escape_distance_atr,escape_extreme,escape_threshold,executed_entry,exit_slippage,fill_status,fill_timestamp,final_exit_fee,final_exit_price,final_exit_reason,final_target_price,gap_from_signal_close,gross_pnl,htf_ema20,htf_ema50,htf_relationship,initial_quantity,initial_stop,intrabar_ambiguous,intrabar_policy_used,net_pnl,notional,prior_range_high,prior_range_low,r_multiple,raw_quantity,reentry_close,reentry_distance_atr,reentry_index,reentry_threshold,rejection_reason,requested_entry,risk_budget,risk_policy,signal_close,signal_timestamp,signal_timestamp_ms,spread_cost,stop,stop_after_tp1,stop_distance,stop_distance_atr,stop_distance_pct,strategy,symbol,timed_exit,timeframe,total_fees,tp1_distance_bps,tp1_executed_price,tp1_fee,tp1_price,tp1_quantity
0.024849999999999976,0.5330812854442327,2,1721206800000,LONG,0.02099928744,0.007919000000002644,2.0,4.0,1721205000000,MARKET,999.44040956668,1000.0,2.1802,0.26156941649899224,2.1785,2.184215,2.2098,0.02217320000000459,FILLED,1721205000000,0.020688545879999996,2.1771,STOP_LOSS,2.2723999999999998,0.0,-0.5179026000000028,2.2009437331194004,2.1051478896733884,EMA20_ABOVE_EMA50,15.838,2.1785,False,CONSERVATIVE,-0.5595904333200028,34.9988124,2.2753,2.1867,-0.07461205777600037,239.61661341853124,2.2084,0.8732394366197213,225,2.1904275,,2.2084,7.5,PREREGISTERED_RESEARCH_ONLY,2.2084,1721204100000,1721204100000,0.014254199999994912,2.1785,0.0,0.029900000000000038,1.203219315895375,1.3539213910523473,failed_range_escape_reversal_v1,WIFUSDT,False,15m,0.04168783331999999,162.47056692628166,0.0,0.0,2.24736,0.0
0.003966428571428573,0.9189944134078326,1,1721236500000,LONG,0.0209999475,0.007927499999999128,2.0,4.0,1721235600000,MARKET,999.0339634706801,999.44040956668,0.43792,0.5067531064289601,0.4372,0.43953335714285713,0.4415,0.023782499999997382,FILLED,1721235600000,0.020781148500000002,0.4369,STOP_LOSS,0.45010000000000006,0.0,-0.36466499999999946,0.4450685553130165,0.44198365485591584,EMA20_ABOVE_EMA50,79.275,0.4372,False,CONSERVATIVE,-0.4064460959999995,34.9999125,0.4559,0.43993,-0.05422315555911523,1743.2100166860594,0.44121,0.3227084458851079,259,0.44052496428571425,,0.44121,7.4958030717501005,PREREGISTERED_RESEARCH_ONLY,0.44121,1721234700000,1721234700000,0.015062250000001862,0.4372,0.0,0.0040100000000000136,1.0109850531244402,0.908864259649603,failed_range_escape_reversal_v1,ADAUSDT,False,15m,0.041781096000000004,109.06371115795235,0.0,0.0,0.44666000000000006,0.0
0.2654285714285715,0.8810810810810801,8,1721242800000,LONG,0.02098388034,0.00691350000000175,2.0,4.0,1721235600000,MARKET,999.1509108037001,999.0339634706801,27.48,0.32777179763186115,27.417,27.540457142857143,27.8227,0.021117599999999907,FILLED,1721235600000,0.02107928664,27.9492,TIME_EXIT,28.6341,0.0,0.15901050000000005,28.290784356451603,27.964072908375986,EMA20_ABOVE_EMA50,1.257,27.417,False,CONSERVATIVE,0.11694733302000006,34.9731339,28.629,27.567,0.015608055687946223,18.46870772992386,27.806,0.9004305705059229,259,27.606814285714286,,27.806,7.492754726030101,PREREGISTERED_RESEARCH_ONLY,27.806,1721234700000,1721234700000,0.014078399999998449,27.417,0.0,0.38899999999999935,1.4655543595263696,1.3989786377040903,failed_range_escape_reversal_v1,AVAXUSDT,True,15m,0.04206316698,167.8774365244908,0.0,0.0,28.309540000000002,0.0
19.619999999999987,0.8031319910514696,8,1721242800000,LONG,0.020417043,0.006800999999995838,2.0,4.0,1721235600000,MARKET,999.1849517657,999.1509108037001,3382.85,0.5173292558613709,3375.8,3391.038,3402.8405,0.020475000000001273,FILLED,1721235600000,0.020461995,3410.3325,TIME_EXIT,3456.921499999999,0.0,0.07492000000000189,3454.3218559466322,3430.458782843339,EMA20_ABOVE_EMA50,0.01,3375.8,False,CONSERVATIVE,0.03404096200000189,34.028405,3473.51,3393.0,0.004542652050111885,0.2771262303222152,3400.8,0.3975535168195814,259,3395.943,,3400.8,7.493631831027751,PREREGISTERED_RESEARCH_ONLY,3400.8,1721234700000,1721234700000,0.013604000000000269,3375.8,0.0,25.0,1.2742099898063208,0.7351211479651846,failed_range_escape_reversal_v1,ETHUSDT,True,15m,0.040879038,88.21453775582215,0.0,0.0,3435.2890999999995,0.0
0.11742857142857169,0.7681159420289851,8,1721242800000,LONG,0.020992884479999998,0.007033600000001456,2.0,4.0,1721235600000,MARKET,999.2137618937,999.1849517657,13.814,0.5875912408759031,13.772,13.871257142857141,13.9284,0.021100799999999906,FILLED,1721235600000,0.02103538752,13.9566,TIME_EXIT,14.2412,0.0,0.07083840000000001,14.257681379049805,14.175471195053223,EMA20_ABOVE_EMA50,2.512,13.772,False,CONSERVATIVE,0.02881012800000001,34.9881408,14.451,13.883,0.0038444838397653975,47.914879400529195,13.92,0.3150851581508578,259,13.900614285714285,,13.92,7.49388713824275,PREREGISTERED_RESEARCH_ONLY,13.92,1721234700000,1721234700000,0.014067199999998451,13.772,0.0,0.1479999999999997,1.2603406326034008,1.0632183908045953,failed_range_escape_reversal_v1,LINKUSDT,True,15m,0.042028272,127.58620689655146,0.0,0.0,14.11608,0.0
1.3113285714285752,0.9358487914558618,8,1721242800000,LONG,0.02097220608,0.006988800000002812,2.0,4.0,1721235600000,MARKET,999.2197471065,999.2137618937,154.6177,0.5127624110770821,154.4585,155.15896714285714,156.0432,0.021033600000004298,FILLED,1721235600000,0.021000981119999998,156.2573,TIME_EXIT,159.21260000000007,0.0,0.04795839999999407,160.05280227510025,158.3676592149142,EMA20_ABOVE_EMA50,0.224,154.4585,False,CONSERVATIVE,0.005985212799994075,34.953676800000004,161.866,155.2901,0.0007986563073552228,4.729035914812031,155.9496,0.502925059645076,259,155.48679928571428,,155.9496,7.494103214202751,PREREGISTERED_RESEARCH_ONLY,155.9496,1721234700000,1721234700000,0.013977599999999257,154.4585,0.0,1.4911000000000172,1.1370910635887366,0.9561422408265345,failed_range_escape_reversal_v1,SOLUSDT,True,15m,0.0419731872,114.73706889918414,0.0,0.0,157.94484000000006,0.0
0.008799285714285716,0.9659477866061331,8,1721242800000,LONG,0.020999545799999998,0.004092999999999549,2.0,4.0,1721235600000,MARKET,999.0877560425,999.2197471065,0.84605,0.6568714993100097,0.84411,0.8509500714285714,0.8551,0.022511500000002065,FILLED,1721235600000,0.0209455182,0.8529,TIME_EXIT,0.8770799999999999,0.0,-0.09004599999999917,0.8668729458515538,0.8535232281830154,EMA20_ABOVE_EMA50,40.93,0.84411,False,CONSERVATIVE,-0.13199106399999916,34.999243,0.88788,0.85183,-0.01761255077703892,681.9061058506632,0.85456,0.3102524555564586,259,0.8531498928571428,,0.85456,7.49414810329875,PREREGISTERED_RESEARCH_ONLY,0.85456,1721234700000,1721234700000,0.018009199999999833,0.84411,0.0,0.01044999999999996,1.1875963958113434,1.2228515259314687,failed_range_escape_reversal_v1,SUIUSDT,True,15m,0.041945064,146.74218311177626,0.0,0.0,0.868288,0.0
0.02400714285714283,0.5953307392996218,4,1721270700000,SHORT,0.02099928858,0.007869500000002628,2.0,4.0,1721267100000,MARKET,999.33014919806,999.0877560425,2.2404,0.366557572151161,2.2608,2.234000714285714,2.2237,0.021232947359999477,FILLED,1721267100000,0.012593007360000002,2.2224,BREAK_EVEN_STOP,2.1494999999999997,0.0,0.28422120000000156,2.180553412754863,2.139591281800799,EMA20_ABOVE_EMA50,15.739,2.2608,False,CONSERVATIVE,0.24239315556000157,34.9988143,2.2316,2.1555,0.03234859722034807,201.97191833743187,2.2251,0.2707527521570943,294,2.2279989285714286,,2.2251,7.4931581703187495,PREREGISTERED_RESEARCH_ONLY,2.2251,1721266200000,1721266200000,0.014165099999994947,2.2608,2.22103156,0.03570000000000029,1.4870574233859106,1.6044222731562756,failed_range_escape_reversal_v1,WIFUSDT,False,15m,0.04182804444,192.5306727787531,2.1805,0.008235748499999999,2.1791799999999997,6.295
0.9101499999999996,0.5885887454934962,3,1721271600000,SHORT,0.020928258,0.006983599999999427,2.0,4.0,1721268900000,MARKET,998.979127194,999.33014919806,159.0513,0.2280942701752296,159.1326,158.934715,157.83,0.021105500000003417,FILLED,1721268900000,0.02111364606,159.2281,STOP_LOSS,155.22480000000004,0.0,-0.30898009999999987,158.14039629958083,157.8767936082026,EMA20_ABOVE_EMA50,0.221,159.1326,False,CONSERVATIVE,-0.3510220040599999,34.880430000000004,158.8437,154.6481,-0.04683430587201333,5.75385852831686,157.9248,1.0096137999230987,296,158.7071775,,157.9248,7.494976118985449,PREREGISTERED_RESEARCH_ONLY,157.9248,1721268000000,1721268000000,0.013967199999998854,159.1326,0.0,1.2077999999999918,1.3270340053837195,0.7647943831494431,failed_range_escape_reversal_v1,SOLUSDT,False,15m,0.04204190406,91.77532597793316,0.0,0.0,156.26688000000004,0.0
0.001920000000000009,0.9655172413793004,2,1721283300000,LONG,0.020999757240000003,0.00799259999999912,2.0,4.0,1721281500000,MARKET,999.3908360910399,998.979127194,0.43534,0.3593749999999819,0.43434,0.43583799999999995,0.4379,0.024041760000001862,FILLED,1721281500000,0.012795619920000001,0.4447,FINAL_TARGET,0.44502,0.0,0.4539807999999988,0.4415026894311728,0.4412464892156412,EMA20_ABOVE_EMA50,79.926,0.43434,False,CONSERVATIVE,0.4117088970399988,34.999595400000004,0.4429,0.43603,0.054950617196101594,2104.5908578525236,0.43758,0.8072916666666896,310,0.436318,,0.43758,7.492343453955,PREREGISTERED_RESEARCH_ONLY,0.43758,1721280600000,1721280600000,0.017583719999999838,0.43434,0.43842548000000003,0.0032400000000000206,1.6875000000000029,0.7404360345536862,failed_range_escape_reversal_v1,ADAUSDT,False,15m,0.04227190296,88.85232414644236,0.4419,0.008476525799999999,0.442172,31.97
