atr14,body_fraction,direction,entry_timestamp_ms,escape_close,escape_distance_atr,escape_extreme,escape_threshold,htf_ema20,htf_ema50,htf_relationship,prior_range_high,prior_range_low,reentry_close,reentry_distance_atr,reentry_index,reentry_threshold,requested_entry,signal_close,signal_timestamp_ms,stop,stop_distance,stop_distance_atr,stop_distance_pct,strategy,suppression_reason,symbol,tp1_distance_bps
0.003642857142857146,0.7586206896551618,LONG,1731166200000,0.4324,0.16470588235293812,0.4314,0.4326357142857143,0.4366468393497741,0.42272589684248363,EMA20_ABOVE_EMA50,0.4449,0.433,0.4346,0.43921568627450674,11293,0.43354642857142855,0.4346,0.4346,1731165300000,0.4314,0.0031999999999999806,0.8784313725490135,0.7363092498849472,failed_range_escape_reversal_v1,ACTIVE_SAME_SYMBOL,ADAUSDT,88.35710998619366
0.16807142857142843,0.5286885245901554,SHORT,1743088500000,22.264,0.27964300892478067,22.277,22.23380714285714,22.095946161683482,22.10359295556103,EMA20_BELOW_EMA50,22.217,21.619,22.135,0.48788780280491356,24540,22.191789285714286,22.135,22.135,1743087600000,22.277,0.14199999999999946,0.8448788780280468,0.641517957985089,failed_range_escape_reversal_v1,ACTIVE_SAME_SYMBOL,AVAXUSDT,76.98215495821069
0.005142857142857139,0.5833333333333334,SHORT,1743990300000,0.3433,0.3888888888888895,0.3455,0.3418142857142857,0.35239963058525725,0.36696894965231436,EMA20_BELOW_EMA50,0.3413,0.3276,0.3398,0.29166666666666713,25542,0.3405285714285714,0.3398,0.3398,1743989400000,0.3455,0.005699999999999983,1.1083333333333307,1.677457327839901,failed_range_escape_reversal_v1,ACTIVE_SAME_SYMBOL,WIFUSDT,201.2948793407881
